image,yaw_deg,pitch_deg,roll_deg,Group,source_csv
nogizaka_20180425 (8).jpg,-11.9754,-9.867,-12.0147,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (9).jpg,0.5578,-11.4063,10.2123,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (10).jpg,1.3268,-12.5618,-5.231,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (11).jpg,2.5916,-6.1217,-3.5663,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (12).jpg,6.0344,-12.5078,9.2543,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (13).jpg,7.9878,-9.2013,5.672,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (14).jpg,-7.5608,-11.8456,-3.72,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (15).jpg,-13.8952,-9.8124,11.6603,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (16).jpg,9.4659,-7.4918,-0.1993,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (17).jpg,2.4478,-6.7678,-0.3636,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (18).jpg,-4.354,-5.9032,-2.9354,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (19).jpg,2.2927,-9.3546,1.5451,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (20).jpg,-15.6473,-11.1939,-0.7601,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (21).jpg,-0.3005,-13.7544,-12.8621,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (22).jpg,11.7023,-6.2542,-4.4101,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (23).jpg,13.6474,-11.6123,11.81,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (24).jpg,11.5746,-9.636,8.4039,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (25).jpg,6.1465,-11.8198,0.2604,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (26).jpg,9.8792,-12.1197,4.7707,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (27).jpg,-3.8236,-8.8403,-8.7424,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (28).jpg,2.1957,-5.7971,3.4731,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (29).jpg,-1.7358,-14.2727,-2.0076,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (30).jpg,10.3745,-11.5869,4.8848,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (31).jpg,15.1749,-16.4744,10.3428,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (32).jpg,14.2204,-5.0116,-7.9104,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (33).jpg,16.1584,-14.8745,11.1416,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (34).jpg,10.3732,-9.3196,4.8408,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (35).jpg,12.6092,-7.255,-8.7456,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (36).jpg,-1.1649,-12.17,0.7581,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (37).jpg,5.9614,-10.4464,5.1429,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (38).jpg,-10.3989,-13.6089,-3.5082,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (39).jpg,11.6065,-9.7065,2.015,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (40).jpg,6.8823,-9.6095,12.4264,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (41).jpg,4.8133,-13.0583,4.2886,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20180425 (42).jpg,6.1388,-4.5752,-8.1974,Nogizaka,ex_Nogizaka_20180425_angle.csv
nogizaka_20181114 (1).jpg,-2.262,-12.0148,0.8054,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (2).jpg,-17.0491,-10.9869,-8.9534,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (3).jpg,15.9444,-6.8377,4.4089,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (4).jpg,11.009,-11.173,4.157,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (5).jpg,-13.8172,-11.6587,-8.2613,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (6).jpg,8.8465,-5.3649,0.1319,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (7).jpg,-21.2037,-6.3218,-6.0509,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (8).jpg,-5.3221,-8.0577,-6.4653,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (9).jpg,15.9807,-5.7349,-1.3532,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (10).jpg,-0.0024,-12.2096,-1.2824,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (11).jpg,12.9069,-8.0935,10.3873,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (12).jpg,6.1944,-10.5244,2.5982,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (13).jpg,-5.9879,-13.7713,-4.971,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (14).jpg,-5.3725,-8.8539,-4.791,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (15).jpg,8.5697,-11.9217,11.0469,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (16).jpg,-18.4982,-11.3347,-6.0821,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (17).jpg,-18.9696,-4.48,-3.2677,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (18).jpg,-0.972,-7.031,-2.2697,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (19).jpg,-17.3507,-9.7919,-4.6732,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (20).jpg,-3.9878,-9.5128,-3.0904,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (21).jpg,16.7502,-14.4912,8.5495,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (22).jpg,-7.7597,-9.2394,-10.4302,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (23).jpg,-21.8437,-8.0862,-2.4019,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (24).jpg,-14.8108,-18.3113,-6.9994,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (25).jpg,16.5536,-11.2119,7.4858,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (26).jpg,-5.0388,-7.9146,-3.4533,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (27).jpg,-2.2384,-9.394,-2.059,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (28).jpg,-10.6749,-6.5467,-2.178,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (29).jpg,-21.0804,-6.7078,6.2762,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (30).jpg,-13.8998,-8.2521,-6.305,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (31).jpg,8.8446,-9.3064,1.4569,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (32).jpg,8.6232,-10.4366,5.589,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (33).jpg,17.8784,-6.4746,7.1258,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (34).jpg,0.7265,-11.8284,-0.312,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (35).jpg,-1.8187,-10.1783,-0.878,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (36).jpg,-8.6861,-10.8135,-11.3978,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (37).jpg,-10.8619,-10.2321,-2.5185,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (38).jpg,7.6071,-8.9085,-0.6258,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (39).jpg,18.6131,-13.4086,15.3109,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20181114 (40).jpg,-16.8254,-7.8776,-10.5837,Nogizaka,ex_Nogizaka_20181114_angle.csv
nogizaka_20190904 (1).jpg,22.1619,-5.8637,-0.7233,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (2).jpg,11.2068,-6.1928,6.0419,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (3).jpg,11.3277,-12.7328,3.5331,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (4).jpg,6.9538,-12.7366,9.9459,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (5).jpg,-12.4093,-10.7106,-12.0546,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (6).jpg,5.6994,-8.419,0.8172,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (7).jpg,-2.4464,-7.86,-1.8681,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (8).jpg,-4.4635,-10.2998,3.5632,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (9).jpg,-12.4071,-11.4207,-8.6457,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (10).jpg,10.5615,-8.2522,3.9089,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (11).jpg,13.788,-12.9746,9.0251,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (12).jpg,-10.7188,-10.3106,4.7307,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (13).jpg,16.8584,-4.3901,9.364,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (14).jpg,-3.6939,-10.3607,0.5831,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (15).jpg,-13.6049,-10.9789,-7.478,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (16).jpg,9.4133,-14.2738,8.3698,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (17).jpg,-10.189,-8.7267,-11.1163,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (18).jpg,-19.7996,-8.1413,-8.2715,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (19).jpg,-16.3361,-8.0035,-1.5051,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (20).jpg,-8.3158,-10.9751,-3.9823,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (21).jpg,13.152,-5.1382,-0.7213,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (22).jpg,11.7685,-12.1287,5.7417,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (23).jpg,1.9261,-6.7054,1.4849,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (24).jpg,-13.5437,-5.5937,3.9361,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (25).jpg,14.8656,-5.5454,7.2685,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (26).jpg,18.1314,-14.2941,13.5559,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (27).jpg,-3.0511,-8.94,-5.9683,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (28).jpg,12.6239,-6.8594,-2.0155,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (29).jpg,26.6333,-11.4784,-1.3124,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (30).jpg,17.7832,-5.3441,-2.8326,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (31).jpg,11.7547,-11.1752,4.9507,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (32).jpg,-14.1709,-5.576,-4.9477,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (33).jpg,12.8563,-7.9797,4.7974,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (34).jpg,-18.1314,-4.4284,11.2559,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (35).jpg,-2.3695,-8.488,-0.8083,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (36).jpg,14.5305,-10.6259,9.1459,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (37).jpg,1.61,-10.8361,4.8725,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (38).jpg,-7.2597,-12.3326,-3.2427,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (39).jpg,-15.1204,-6.0561,2.9401,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (40).jpg,14.6206,-13.3267,9.526,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (41).jpg,13.1659,-9.8915,5.2085,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (42).jpg,14.2889,-11.2172,2.0737,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20190904 (43).jpg,-5.1194,-5.5759,-8.7511,Nogizaka,ex_Nogizaka_20190904_angle.csv
nogizaka_20200325 (1).jpg,-11.8494,-6.9221,-6.5997,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (2).jpg,-1.4189,-4.8054,-7.7803,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (3).jpg,-2.7014,-8.8728,-6.6914,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (4).jpg,1.8281,-11.5992,2.4784,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (5).jpg,-2.7719,-10.0171,-3.2277,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (6).jpg,-8.294,-8.0832,-1.072,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (7).jpg,-8.6598,-5.2034,-2.6796,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (8).jpg,-8.1205,-9.6327,-5.3566,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (9).jpg,-14.5375,-4.5607,-2.0159,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (10).jpg,-8.4054,-8.7196,-1.9878,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (11).jpg,-10.0223,-9.2014,-7.6971,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (12).jpg,5.333,-7.2987,1.3192,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (13).jpg,-7.7655,-9.7056,2.7064,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (14).jpg,-7.3078,-9.8945,-1.4127,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (15).jpg,-13.966,-3.4646,-0.0755,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (16).jpg,16.2631,-13.0018,4.9753,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (17).jpg,-2.4205,-6.2165,1.7703,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (18).jpg,-3.5063,-11.4746,-2.6219,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (19).jpg,4.7706,-11.2436,7.104,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (20).jpg,-12.3172,-5.6876,-1.5796,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (21).jpg,13.6428,-5.604,1.3424,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (22).jpg,-11.1897,-5.7952,-0.1705,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (23).jpg,-9.0418,-10.5025,-5.0515,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (24).jpg,4.5937,-9.3039,0.6314,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (25).jpg,-7.8034,-12.7424,-8.4056,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (26).jpg,2.4993,-11.2046,4.7581,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (27).jpg,-2.2015,-6.017,-1.7784,Nogizaka,ex_Nogizaka_20200325_angle.csv
nogizaka_20200325 (28).jpg,-10.2473,-7.6916,-2.5418,Nogizaka,ex_Nogizaka_20200325_angle.csv
